amount_digits,amount_words,bank,company_name,date_created,date_due,drawer_name,payer_name_address,place_created,rib,barcode_validates_traite,barcode_matches_traite,signature_detected,traite_num,fraud_label
4087.474,quatre mille quatre-vingt-sept dinars zéro quatre sept quatre,Leconte S.A.,Gonzalez,03/06/2024,16/02/2025,Guillaume Paul,"87, avenue Claudine Ollivier 78377 Chevallierboeuf",Lemoine,41884257506394680433,True,True,True,125744986511,0
6567.121,six mille cinq cent soixante-sept dinars zéro un deux un,Delahaye,Meyer,15/03/2025,12/04/2025,Dominique Dias-Petitjean,"85, chemin de Nguyen 44642 Labbé",Diasboeuf,91814425464355085782,True,True,True,903637399490,0
9045.151,neuf mille quarante-cinq dinars zéro un cinq un,Baron Dos Santos S.A.R.L.,Diallo et Fils,16/09/2024,05/02/2025,Isabelle-Julie Collin,"285, chemin Guy Vidal 85633 Guillaumeboeuf",Saint Emmanuelledan,95344077729699222854,True,True,True,581884501325,0
3987.333,trois mille neuf cent quatre-vingt-sept dinars zéro trois trois trois,Paris SARL,Techer,22/10/2024,23/01/2025,Valentine Chartier-Vallée,"46, avenue de Delmas 92179 Saint Daniel",Regnierdan,05328285492538711314,True,True,True,854065262518,0
788.253,sept cent quatre-vingt-huit dinars zéro deux cinq trois,Lefèvre,Coulon,06/04/2025,14/04/2025,Claude Barbe,"12, rue Margot Germain 60647 Antoine",Meunier,27827413669263597518,True,True,True,76548882966,0
9027.822,neuf mille vingt-sept dinars zéro huit deux deux,Rémy,Leleu,27/10/2024,16/01/2025,René Mace,"6, rue Payet 09400 Saint Michèle-les-Bains",Charrier-sur-Clerc,15959309239421686867,True,True,True,531896282277,0
4223.114,quatre mille deux cent vingt-trois dinars zéro un un quatre,Gomes,Peltier,20/01/2025,29/01/2025,Timothée Fleury,"2, rue Susanne Gosselin 94458 Gomez-sur-Bonneau",BarthelemyVille,06119604515571953752,True,True,True,897207499862,0
1109.575,mille cent neuf dinars zéro cinq sept cinq,Gonzalez Chevallier SARL,Jacquot,14/02/2025,20/04/2025,Daniel Charles,"62, avenue de Guilbert 57912 Prévost",Sainte Émilie-sur-Mer,22616286607316259465,True,True,True,4894431974,0
5523.523,cinq mille cinq cent vingt-trois dinars zéro cinq deux trois,Benoit et Fils,Barthelemy Auger SA,23/05/2025,23/05/2025,Philippe Girard,"5, boulevard de Roux 05837 Adamdan",Le Roux,47949039500261032263,True,True,True,491172070625,0
7179.491,sept mille cent soixante-dix-neuf dinars zéro quatre neuf un,Gérard Vaillant S.A.,Charpentier Torres et Fils,12/02/2025,17/05/2025,Thibaut Mercier-Roche,"9, rue de Legros 49694 Ferrand",Menardboeuf,83704905616954250676,True,True,True,565164532360,0
1722.332,mille sept cent vingt-deux dinars zéro trois trois deux,Leclerc,Perrier,26/01/2025,27/01/2025,Sébastien De Sousa,"75, avenue Gautier 82294 Vincent-les-Bains",Ribeiro,46494976290577575333,True,True,True,933693132951,0
850.298,huit cent cinquante dinars zéro deux neuf huit,Marion SA,Lévêque,14/01/2025,25/04/2025,Noémi Leroy,"730, avenue Charpentier 51837 Gaudin",Morenodan,82910078308810180902,True,True,True,293207072528,0
6049.073,six mille quarante-neuf dinars zéro zéro sept trois,Blanchard et Fils,Berger,13/03/2025,11/04/2025,Laurence de la Torres,"57, rue de Pottier 72947 Saint Marianne",Saint GuillaumeVille,81186410079741125043,True,True,True,80538770054,0
5257.006,cinq mille deux cent cinquante-sept dinars zéro zéro zéro six,Chevalier,Imbert Pottier S.A.S.,02/10/2024,08/11/2024,Léon Le David,"7, chemin de Gaillard 29600 Saint Pauline",Sauvagedan,44567727680084428072,True,True,True,410066750133,0
2940.134,deux mille neuf cent quarante dinars zéro un trois quatre,Schmitt Leroux et Fils,Hamel SA,22/06/2024,15/02/2025,Alexandrie Ollivier,"58, rue Launay 59362 Ruiznec",Bousquet,35640733596297761117,True,True,True,82545997359,0
8529.968,huit mille cinq cent vingt-neuf dinars zéro neuf six huit,Boucher,Joly Carpentier S.A.,20/03/2025,26/03/2025,Maurice Auger-Gay,"6, chemin de Tanguy 22179 Briand-sur-Bernier",Ledoux,46845905448511639426,True,True,True,662890739166,0
6922.952,six mille neuf cent vingt-deux dinars zéro neuf cinq deux,Dufour et Fils,Dos Santos Dupuy S.A.,15/01/2025,06/04/2025,Denis Hamon,"498, boulevard de Roy 88310 Sainte Émilie",Sainte Frédéric-les-Bains,77380882240835130550,True,True,True,854368358083,0
5603.639,cinq mille six cent trois dinars zéro six trois neuf,Lebreton,Lefebvre,17/03/2025,18/04/2025,Michel Didier,"55, avenue de Germain 83716 MullerBourg",Masson,41772758321016636373,True,True,True,886368995152,0
2826.675,deux mille huit cent vingt-six dinars zéro six sept cinq,Lacroix,Laine,12/03/2025,18/05/2025,Yves Dupont,"56, boulevard Monique Gilbert 29685 Launay",Renaultboeuf,40335714992152892286,True,True,True,234133910946,0
871.279,huit cent soixante et onze dinars zéro deux sept neuf,Perrot Berthelot et Fils,Baudry SA,22/02/2025,03/03/2025,Camille Mendès,"33, avenue de Marty 05958 Marin",Saint Amélie-la-Forêt,33821170214575738573,True,True,True,121050466932,0
8553.156,huit mille cinq cent cinquante-trois dinars zéro un cinq six,Blondel Lévy SA,Huet Dias S.A.R.L.,08/03/2025,08/03/2025,Jeanne Gay,"89, avenue Delahaye 79944 Delorme",Bernard-sur-Petitjean,68169131720143628221,True,True,True,750476556125,0
5084.078,cinq mille quatre-vingt-quatre dinars zéro zéro sept huit,Vasseur,Dupré,22/01/2025,13/02/2025,Jérôme Pasquier-Meunier,"30, rue Mathieu 65582 Saint Aimé",Saint Joseph,07778367454782400287,True,True,True,391078500059,0
9519.521,neuf mille cinq cent dix-neuf dinars zéro cinq deux un,Bruneau Wagner SARL,Dupont Allard S.A.S.,22/08/2024,11/10/2024,Anaïs Evrard,"26, rue Victoire Garcia 12392 Regnier-les-Bains",Turpin,12246941780203404869,True,True,True,390088005689,0
1152.902,mille cent cinquante-deux dinars zéro neuf zéro deux,Olivier,Lecoq SA,06/05/2025,19/05/2025,Amélie-Nathalie Humbert,avenue de Buisson 67744 Marchaldan,MerleVille,97221838469839817088,True,True,True,511886267505,0
548.098,cinq cent quarante-huit dinars zéro zéro neuf huit,Lévêque Vincent S.A.,Lamy SA,15/05/2025,17/05/2025,Jean Garcia du Bourgeois,"60, chemin Blanc 84537 Boucher-sur-Merle",Perret,56824302394044384734,True,True,True,330271514548,0
9378.981,neuf mille trois cent soixante-dix-huit dinars zéro neuf huit un,Chauvin,Hoareau,18/10/2024,14/05/2025,Lucas-Thibault Mathieu,"140, rue Rocher 15316 Charles-sur-Mer",Gros-la-Forêt,93305211929338696334,True,True,True,805259570227,0
696.191,six cent quatre-vingt-seize dinars zéro un neuf un,Aubert Arnaud S.A.,Guillot,29/06/2024,05/07/2024,Hélène Hubert,"42, rue de Royer 42145 Sainte RobertBourg",Teixeiranec,74341562658309380295,True,True,True,508391318733,0
9624.526,neuf mille six cent vingt-quatre dinars zéro cinq deux six,Rocher et Fils,Chevalier,18/12/2024,09/03/2025,Alfred Moreau,"2, avenue de Goncalves 82849 Didier",Chrétien-sur-Dupuis,38076099564507506343,True,True,True,238899606146,0
4270.583,quatre mille deux cent soixante-dix dinars zéro cinq huit trois,Renault SA,Grégoire,20/01/2025,01/03/2025,Louis Pruvost,"6, chemin de Couturier 44792 RousseauVille",Leducboeuf,66428375745600757710,True,True,True,848248637371,0
9923.58,neuf mille neuf cent vingt-trois dinars zéro cinq huit,Masson Grégoire S.A.,Perrin,01/10/2024,29/03/2025,Christiane Olivier-Marin,"544, boulevard Lucie Julien 03207 Lefort",Fernandez-sur-Mer,17107843875925592966,True,True,True,401607588923,0
8911.666,huit mille neuf cent onze dinars zéro six six six,Schmitt,Nicolas,24/02/2025,22/05/2025,Hélène Renard du Rousset,"20, avenue Paul Rolland 62776 Saint Benoît",Étienne-sur-Mer,47511308160540575565,True,True,True,48969624969,0
9201.89,neuf mille deux cent un dinars zéro huit neuf,Reynaud Verdier S.A.,Perez,04/10/2024,26/01/2025,Thomas Morel,"87, avenue Claude Becker 93712 Fischer-sur-Bonneau",Sainte Marine,72066901899784877224,True,True,True,326512155536,0
9474.966,neuf mille quatre cent soixante-quatorze dinars zéro neuf six six,Dubois,Chauvet,06/07/2024,18/01/2025,Maryse Jacob du Roussel,"328, rue Leduc 40614 Bailly-sur-Mer",Guilbert,35321886405861066702,True,True,True,261172196836,0
7380.645,sept mille trois cent quatre-vingts dinars zéro six quatre cinq,Philippe Blot S.A.R.L.,Lebrun,31/05/2024,13/01/2025,Bertrand Le Delorme,"269, avenue de Mathieu 84586 Jourdan",Morvannec,16220036781095106458,True,True,True,275813978401,0
9739.734,neuf mille sept cent trente-neuf dinars zéro sept trois quatre,Guyot,Maury,08/05/2025,15/05/2025,Emmanuel Leroy,"625, rue de Vincent 02302 Joubert",Sainte Alexandrie,09468990648771825041,True,True,True,688937302720,0
7947.555,sept mille neuf cent quarante-sept dinars zéro cinq cinq cinq,Fouquet SA,Chauvet,26/08/2024,02/12/2024,Marine de la Charpentier,rue de Besnard 92267 Pichon-sur-Mer,Rousseau,96164860220486378120,True,True,True,642083440271,0
8825.309,huit mille huit cent vingt-cinq dinars zéro trois zéro neuf,Collin et Fils,Dos Santos Charrier SA,12/04/2025,15/05/2025,Aurore Marin,"2, rue Jacquet 06278 Sainte Matthieu",Françoisdan,39863225415083745863,True,True,True,349227670579,0
9575.662,neuf mille cinq cent soixante-quinze dinars zéro six six deux,Toussaint,Gautier,15/11/2024,10/04/2025,Anouk Gaudin Le Riou,rue Hamel 02997 Saint OlivierVille,Mace,82595527425799583524,True,True,True,301152079771,0
6994.226,six mille neuf cent quatre-vingt-quatorze dinars zéro deux deux six,Morin et Fils,Adam SA,08/04/2025,04/05/2025,Tristan Masse-Renard,"319, avenue William Da Costa 36355 Lacombenec",Breton,65609892685682302844,True,True,True,83225376217,0
9042.743,neuf mille quarante-deux dinars zéro sept quatre trois,Besson et Fils,Launay,10/12/2024,01/05/2025,Élodie Leclerc-Chauvin,"84, boulevard Duval 37627 TraoreBourg",Gonzalez-sur-Rocher,06083459244559433810,True,True,True,668611733060,0
1443.475,mille quatre cent quarante-trois dinars zéro quatre sept cinq,Perrot,Hubert Barbe S.A.,11/03/2025,12/03/2025,Chantal Duhamel,"268, avenue Antoine 52799 Blin-sur-Lemaire",Chauveau-les-Bains,62339468359396346246,True,True,True,789108786611,0
7344.886,sept mille trois cent quarante-quatre dinars zéro huit huit six,Parent S.A.S.,Parent,16/11/2024,03/05/2025,Michelle Monnier,"865, chemin Joséphine Barthelemy 62544 BenoitVille",Sainte Timothée,85895320249098276479,True,True,True,803304886438,0
6587.909,six mille cinq cent quatre-vingt-sept dinars zéro neuf zéro neuf,Valette Ollivier S.A.,Olivier Bègue et Fils,04/04/2025,13/05/2025,Roland Dupuis-Lopes,"3, avenue Gabrielle Charrier 51935 Pons",Sainte Patrick,03092862948532566952,True,True,True,900417452680,0
8532.401,huit mille cinq cent trente-deux dinars zéro quatre zéro un,Bernier et Fils,Antoine,20/12/2024,01/03/2025,Colette Faure,"41, rue Diaz 42626 Bazin-les-Bains",HardyVille,39370734243385218626,True,True,True,184611164937,0
9887.286,neuf mille huit cent quatre-vingt-sept dinars zéro deux huit six,Diallo,Pruvost Descamps SARL,24/02/2025,10/05/2025,Nicole Maurice,boulevard de Tanguy 27610 Sainte Joséphine,Pages-sur-Muller,59844491335687318119,True,True,True,763784922949,0
3207.14,trois mille deux cent sept dinars zéro un quatre,Pottier Dupré et Fils,Rodriguez,08/02/2025,09/02/2025,Jérôme Traore,"24, avenue de Ruiz 58103 Renaultnec",DenisBourg,51978048798780472771,True,True,True,484056820834,0
6325.616,six mille trois cent vingt-cinq dinars zéro six un six,Mary,Bourdon,12/03/2025,27/03/2025,Isabelle Boucher,"50, avenue Blanchard 80812 Pineau-les-Bains",Dubois,61406097464373051140,True,True,True,667890811606,0
5433.348,cinq mille quatre cent trente-trois dinars zéro trois quatre huit,Delannoy S.A.,Boyer,17/10/2024,19/12/2024,Benoît Guichard,"20, boulevard de Garnier 65576 Sainte FrédéricVille",Le Roux,18897824303023080413,True,True,True,673089287770,0
7705.75,sept mille sept cent cinq dinars zéro sept cinq,Blondel S.A.S.,Auger Lambert S.A.R.L.,31/12/2024,26/04/2025,Aimée Gérard-Giraud,"9, avenue de David 40135 Langlois",NicolasBourg,96554780006705942404,True,True,True,259732485418,0
852.313,huit cent cinquante-deux dinars zéro trois un trois,Blanc,Munoz,14/09/2024,18/10/2024,Lucas-Jérôme Marchal,"3, rue Leblanc 46701 Sainte Stéphanie-la-Forêt",Fernandez-sur-Lévêque,75126158261042133095,True,True,True,453788549773,0
4387.574,quatre mille trois cent quatre-vingt-sept dinars zéro cinq sept quatre,Bourgeois,Blot S.A.,27/10/2024,10/01/2025,Pierre Bouchet-Auger,"15, avenue Cousin 33313 Colin",Gilles,24660813255124022681,True,True,True,68725660915,0
5246.882,cinq mille deux cent quarante-six dinars zéro huit huit deux,Chauvin Poirier S.A.R.L.,Poulain,29/12/2024,15/01/2025,Louis Gilles,"87, rue de Guillaume 33166 Le Goff",Paris,60590183949696322868,True,True,True,944670423450,0
3864.085,trois mille huit cent soixante-quatre dinars zéro zéro huit cinq,Pottier SARL,Paris,06/09/2024,06/04/2025,Jérôme de Masse,"63, rue de Dijoux 35140 Guillaume-les-Bains",Mendès-sur-Boucher,30398655390046501364,True,True,True,805894700344,0
8211.851,huit mille deux cent onze dinars zéro huit cinq un,Pineau Clément SA,Valette S.A.,26/10/2024,16/03/2025,Henri Maurice,"44, chemin de Boulay 60828 Saint Hortense",Jourdan,64407911427893724361,True,True,True,395210828640,0
2737.726,deux mille sept cent trente-sept dinars zéro sept deux six,Duhamel Labbé et Fils,Jacob S.A.,10/06/2024,31/01/2025,Vincent Berger,"49, boulevard Gilbert 46601 Saint Marine-les-Bains",Baudry,29326121133862574747,True,True,True,119156406259,0
2611.876,deux mille six cent onze dinars zéro huit sept six,Dupuis Thierry S.A.S.,Bernard Michel S.A.R.L.,16/07/2024,30/01/2025,Pierre Lecomte,"71, boulevard Emmanuel Teixeira 57509 Sainte Alaindan",Clément-sur-Gauthier,76688185250360564724,True,True,True,156647543676,0
5312.145,cinq mille trois cent douze dinars zéro un quatre cinq,Menard et Fils,Dumas Fischer SARL,16/01/2025,13/02/2025,Jules de la Perez,"36, boulevard de Jacques 92240 Monnier",Sainte Michelle,36119509169813424361,True,True,True,764121049055,0
4418.932,quatre mille quatre cent dix-huit dinars zéro neuf trois deux,Cohen,Duval,02/06/2024,11/01/2025,Bernadette Boulay,"98, rue Regnier 83231 Renault",Lévy-les-Bains,14278632706879467664,True,True,True,438502229605,0
4508.312,quatre mille cinq cent huit dinars zéro trois un deux,Barbe Perret et Fils,Joseph Coulon SA,06/08/2024,29/12/2024,Tristan Grenier du Grondin,"33, chemin Leroux 55304 Berthelot-sur-Mer",BlanchetBourg,35872092856305746123,True,True,True,374343169251,0
5006.519,cinq mille six dinars zéro cinq un neuf,Dijoux Merle S.A.R.L.,Le Goff,28/08/2024,07/10/2024,Laurence Martel-Perrot,"57, rue de Pichon 54419 Maillard",Garnier,40444064228047698626,True,True,True,377972139585,0
1589.429,mille cinq cent quatre-vingt-neuf dinars zéro quatre deux neuf,Collin et Fils,Martineau,16/11/2024,09/03/2025,Édith Faivre,"49, rue de Royer 38955 Dupré",Faivre-sur-Mer,94392683499575382168,True,True,True,800056877112,0
7755.291,sept mille sept cent cinquante-cinq dinars zéro deux neuf un,Chrétien S.A.S.,Julien,15/10/2024,30/11/2024,Stéphanie Guillet Le Aubry,"815, avenue Briand 22454 Saint Maryse",Giraud-les-Bains,11864729088263680480,True,True,True,326530375051,0
9357.505,neuf mille trois cent cinquante-sept dinars zéro cinq zéro cinq,Poirier S.A.S.,Hebert,06/08/2024,19/04/2025,Robert Ollivier de la Carre,"26, rue Diane Boulay 87794 Thomas",Hamel,44690141191970810910,True,True,True,603120686150,0
4634.148,quatre mille six cent trente-quatre dinars zéro un quatre huit,Lefebvre Ramos S.A.R.L.,Vaillant SA,13/07/2024,21/04/2025,Adèle de la Picard,"35, rue de Thomas 82820 Paris-sur-Gosselin",Pierre,36512851778764275133,True,True,True,380685342453,0
3371.916,trois mille trois cent soixante et onze dinars zéro neuf un six,Lecomte SA,Moreno,10/02/2025,01/04/2025,Patrick Merle,"602, rue Garcia 86271 Voisin",Guilbert-sur-Dufour,99568397864933587769,True,True,True,398761684266,0
5892.698,cinq mille huit cent quatre-vingt-douze dinars zéro six neuf huit,Lecomte,Le Roux Raymond et Fils,13/04/2025,05/05/2025,Martin Fontaine,"14, rue de Delahaye 59584 Saint Nicolas",LeleuBourg,70985758265103322674,True,True,True,118071738787,0
9551.527,neuf mille cinq cent cinquante et un dinars zéro cinq deux sept,Caron,Gillet S.A.S.,24/03/2025,26/04/2025,Laurent Richard Le Bruneau,"9, rue Agathe Clément 97433 Imbert",Delattrenec,75733266893812565994,True,True,True,51377897923,0
6972.34,six mille neuf cent soixante-douze dinars zéro trois quatre,Verdier,Blot,31/05/2024,08/01/2025,Bertrand-Bernard Merle,boulevard Charles Huet 51402 Fouquetdan,Georges,61534798456104488509,True,True,True,765044622629,0
4475.652,quatre mille quatre cent soixante-quinze dinars zéro six cinq deux,Guillou,Rodrigues SARL,03/10/2024,11/10/2024,Raymond-François Royer,"89, avenue de Techer 62176 Langlois",Foucher,33050171677629502363,True,True,True,626299914153,0
3793.985,trois mille sept cent quatre-vingt-treize dinars zéro neuf huit cinq,Blin SARL,Vallée,14/02/2025,20/04/2025,Zoé Roux,"2, rue de Grondin 46293 Maréchal",Lévêque,00076857662500277495,True,True,True,165889124815,0
1504.631,mille cinq cent quatre dinars zéro six trois un,Da Costa Dubois SARL,Colin,06/07/2024,05/03/2025,Julien Lebrun,"51, rue de Allard 59157 MassonBourg",Bailly,07539592665409311121,True,True,True,941223941251,0
8012.075,huit mille douze dinars zéro zéro sept cinq,Raymond,Grenier S.A.S.,08/05/2025,10/05/2025,Théophile-Bertrand Ferrand,"65, avenue Leclerc 29503 Briand-la-Forêt",Mathieu-la-Forêt,68170179459113374918,True,True,True,95447180934,0
1779.046,mille sept cent soixante-dix-neuf dinars zéro zéro quatre six,Bonnin SA,Simon,15/08/2024,05/02/2025,Andrée-Céline Nicolas,"38, chemin Dupuy 30262 Perrot-la-Forêt",Peron-sur-Bouvier,41925658336928731671,True,True,True,730489294110,0
3539.998,trois mille cinq cent trente-neuf dinars zéro neuf neuf huit,Charrier,Clerc S.A.S.,08/12/2024,05/04/2025,Marguerite François,"6, rue Andrée Delorme 71909 Saint Richard",Marion,11953488146586914124,True,True,True,282238216809,0
8739.389,huit mille sept cent trente-neuf dinars zéro trois huit neuf,Girard,Leroy Jacquet S.A.S.,16/12/2024,10/04/2025,Amélie de Fontaine,"956, boulevard Regnier 89321 Aubert",Sainte Charlotte-les-Bains,01949502584466960266,True,True,True,877845603861,0
9976.712,neuf mille neuf cent soixante-seize dinars zéro sept un deux,Neveu Rousseau S.A.R.L.,Ledoux et Fils,19/10/2024,07/02/2025,Adélaïde Marques,"14, rue de Lopez 48558 Saint HortenseBourg",Ferrandnec,73765581538440268650,True,True,True,108961282558,0
2570.831,deux mille cinq cent soixante-dix dinars zéro huit trois un,Michel Gimenez S.A.R.L.,Texier,29/05/2024,06/04/2025,Gabrielle Ramos,"645, boulevard de Pierre 76292 Sainte Zoénec",Peronboeuf,54009615267957904651,True,True,True,971762486695,0
9616.857,neuf mille six cent seize dinars zéro huit cinq sept,Caron S.A.R.L.,Pinto,28/12/2024,13/02/2025,Chantal de Lelièvre,"12, boulevard Barthelemy 06743 Simon",TecherBourg,35819408081892571907,True,True,True,813742696695,0
3065.368,trois mille soixante-cinq dinars zéro trois six huit,Laporte,Wagner Giraud SARL,03/11/2024,22/12/2024,Céline Clément-Jourdan,"77, chemin Gauthier 69130 Gaudin-la-Forêt",Marchand,19866571524262011532,True,True,True,426332448724,0
